Network;Station;locid;locid_int;chan;locidchan;longname;sensor;sps;orientation;type;longnamesps;Units;detector;mode;output;gaintype
XB;ELYSE;00;0;LMV;00_LMV;VBB_2_Pos_HG_Sci;VBBPOS;1;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_1;Counts;VBB;Sci;Pos;HG
XB;ELYSE;00;0;VMV;00_VMV;VBB_2_Pos_HG_Sci;VBBPOS;0.5;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.5;Counts;VBB;Sci;Pos;HG
XB;ELYSE;01;1;VMV;01_VMV;VBB_2_Pos_HG_Sci;VBBPOS;0.25;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.25;Counts;VBB;Sci;Pos;HG
XB;ELYSE;02;2;VMV;02_VMV;VBB_2_Pos_HG_Sci;VBBPOS;0.2;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.2;Counts;VBB;Sci;Pos;HG
XB;ELYSE;03;3;VMV;03_VMV;VBB_2_Pos_HG_Sci;VBBPOS;0.1;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.1;Counts;VBB;Sci;Pos;HG
XB;ELYSE;00;0;UMV;00_UMV;VBB_2_Pos_HG_Sci;VBBPOS;0.05;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.05;Counts;VBB;Sci;Pos;HG
XB;ELYSE;01;1;UMV;01_UMV;VBB_2_Pos_HG_Sci;VBBPOS;0.025;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.025;Counts;VBB;Sci;Pos;HG
XB;ELYSE;02;2;UMV;02_UMV;VBB_2_Pos_HG_Sci;VBBPOS;0.02;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.02;Counts;VBB;Sci;Pos;HG
XB;ELYSE;03;3;UMV;03_UMV;VBB_2_Pos_HG_Sci;VBBPOS;0.01;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.01;Counts;VBB;Sci;Pos;HG
XB;ELYSE;00;0;RMV;00_RMV;VBB_2_Pos_HG_Sci;VBBPOS;0.005;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.005;Counts;VBB;Sci;Pos;HG
XB;ELYSE;01;1;RMV;01_RMV;VBB_2_Pos_HG_Sci;VBBPOS;0.001;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.001;Counts;VBB;Sci;Pos;HG
XB;ELYSE;02;2;RMV;02_RMV;VBB_2_Pos_HG_Sci;VBBPOS;0.00056;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.00056;Counts;VBB;Sci;Pos;HG
XB;ELYSE;03;3;RMV;03_RMV;VBB_2_Pos_HG_Sci;VBBPOS;0.0002778;V;Transmitted_raw_data;VBB_2_Position_HG_Sci_0.0002778;Counts;VBB;Sci;Pos;HG
XB;ELYSE;05;5;LMV;05_LMV;VBB_2_Pos_LG_Sci;VBBPOS;1;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_1;Counts;VBB;Sci;Pos;LG
XB;ELYSE;05;5;VMV;05_VMV;VBB_2_Pos_LG_Sci;VBBPOS;0.5;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.5;Counts;VBB;Sci;Pos;LG
XB;ELYSE;06;6;VMV;06_VMV;VBB_2_Pos_LG_Sci;VBBPOS;0.25;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.25;Counts;VBB;Sci;Pos;LG
XB;ELYSE;07;7;VMV;07_VMV;VBB_2_Pos_LG_Sci;VBBPOS;0.2;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.2;Counts;VBB;Sci;Pos;LG
XB;ELYSE;08;8;VMV;08_VMV;VBB_2_Pos_LG_Sci;VBBPOS;0.1;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.1;Counts;VBB;Sci;Pos;LG
XB;ELYSE;05;5;UMV;05_UMV;VBB_2_Pos_LG_Sci;VBBPOS;0.05;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.05;Counts;VBB;Sci;Pos;LG
XB;ELYSE;06;6;UMV;06_UMV;VBB_2_Pos_LG_Sci;VBBPOS;0.025;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.025;Counts;VBB;Sci;Pos;LG
XB;ELYSE;07;7;UMV;07_UMV;VBB_2_Pos_LG_Sci;VBBPOS;0.02;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.02;Counts;VBB;Sci;Pos;LG
XB;ELYSE;08;8;UMV;08_UMV;VBB_2_Pos_LG_Sci;VBBPOS;0.01;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.01;Counts;VBB;Sci;Pos;LG
XB;ELYSE;05;5;RMV;05_RMV;VBB_2_Pos_LG_Sci;VBBPOS;0.005;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.005;Counts;VBB;Sci;Pos;LG
XB;ELYSE;06;6;RMV;06_RMV;VBB_2_Pos_LG_Sci;VBBPOS;0.001;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.001;Counts;VBB;Sci;Pos;LG
XB;ELYSE;07;7;RMV;07_RMV;VBB_2_Pos_LG_Sci;VBBPOS;0.00056;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.00056;Counts;VBB;Sci;Pos;LG
XB;ELYSE;08;8;RMV;08_RMV;VBB_2_Pos_LG_Sci;VBBPOS;0.0002778;V;Transmitted_raw_data;VBB_2_Position_LG_Sci_0.0002778;Counts;VBB;Sci;Pos;LG
XB;ELYSE;10;10;LMV;10_LMV;VBB_2_Pos_HG_Eng;VBBPOSENG;1;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_1;Counts;VBB;Eng;Pos;HG
XB;ELYSE;10;10;VMV;10_VMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.5;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.5;Counts;VBB;Eng;Pos;HG
XB;ELYSE;11;11;VMV;11_VMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.25;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.25;Counts;VBB;Eng;Pos;HG
XB;ELYSE;12;12;VMV;12_VMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.2;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.2;Counts;VBB;Eng;Pos;HG
XB;ELYSE;13;13;VMV;13_VMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.1;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.1;Counts;VBB;Eng;Pos;HG
XB;ELYSE;10;10;UMV;10_UMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.05;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.05;Counts;VBB;Eng;Pos;HG
XB;ELYSE;11;11;UMV;11_UMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.025;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.025;Counts;VBB;Eng;Pos;HG
XB;ELYSE;12;12;UMV;12_UMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.02;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.02;Counts;VBB;Eng;Pos;HG
XB;ELYSE;13;13;UMV;13_UMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.01;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.01;Counts;VBB;Eng;Pos;HG
XB;ELYSE;10;10;RMV;10_RMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.005;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.005;Counts;VBB;Eng;Pos;HG
XB;ELYSE;11;11;RMV;11_RMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.001;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.001;Counts;VBB;Eng;Pos;HG
XB;ELYSE;12;12;RMV;12_RMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.00056;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.00056;Counts;VBB;Eng;Pos;HG
XB;ELYSE;13;13;RMV;13_RMV;VBB_2_Pos_HG_Eng;VBBPOSENG;0.0002778;V;Transmitted_raw_data;VBB_2_Position_HG_Eng_0.0002778;Counts;VBB;Eng;Pos;HG
XB;ELYSE;15;15;LMV;15_LMV;VBB_2_Pos_LG_Eng;VBBPOSENG;1;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_1;Counts;VBB;Eng;Pos;LG
XB;ELYSE;15;15;VMV;15_VMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.5;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.5;Counts;VBB;Eng;Pos;LG
XB;ELYSE;16;16;VMV;16_VMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.25;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.25;Counts;VBB;Eng;Pos;LG
XB;ELYSE;17;17;VMV;17_VMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.2;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.2;Counts;VBB;Eng;Pos;LG
XB;ELYSE;18;18;VMV;18_VMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.1;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.1;Counts;VBB;Eng;Pos;LG
XB;ELYSE;15;15;UMV;15_UMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.05;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.05;Counts;VBB;Eng;Pos;LG
XB;ELYSE;16;16;UMV;16_UMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.025;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.025;Counts;VBB;Eng;Pos;LG
XB;ELYSE;17;17;UMV;17_UMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.02;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.02;Counts;VBB;Eng;Pos;LG
XB;ELYSE;18;18;UMV;18_UMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.01;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.01;Counts;VBB;Eng;Pos;LG
XB;ELYSE;15;15;RMV;15_RMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.005;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.005;Counts;VBB;Eng;Pos;LG
XB;ELYSE;16;16;RMV;16_RMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.001;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.001;Counts;VBB;Eng;Pos;LG
XB;ELYSE;17;17;RMV;17_RMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.00056;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.00056;Counts;VBB;Eng;Pos;LG
XB;ELYSE;18;18;RMV;18_RMV;VBB_2_Pos_LG_Eng;VBBPOSENG;0.0002778;V;Transmitted_raw_data;VBB_2_Position_LG_Eng_0.0002778;Counts;VBB;Eng;Pos;LG
XB;ELYSE;00;0;LKV;00_LKV;VBB_2_Temp;VBBTemp;1;V;Transmitted_raw_data;VBB_2_Temp_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;00;0;VKV;00_VKV;VBB_2_Temp;VBBTemp;0.5;V;Transmitted_raw_data;VBB_2_Temp_0.5;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;01;1;VKV;01_VKV;VBB_2_Temp;VBBTemp;0.25;V;Transmitted_raw_data;VBB_2_Temp_0.25;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;02;2;VKV;02_VKV;VBB_2_Temp;VBBTemp;0.2;V;Transmitted_raw_data;VBB_2_Temp_0.2;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;03;3;VKV;03_VKV;VBB_2_Temp;VBBTemp;0.1;V;Transmitted_raw_data;VBB_2_Temp_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;00;0;UKV;00_UKV;VBB_2_Temp;VBBTemp;0.05;V;Transmitted_raw_data;VBB_2_Temp_0.05;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;01;1;UKV;01_UKV;VBB_2_Temp;VBBTemp;0.025;V;Transmitted_raw_data;VBB_2_Temp_0.025;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;02;2;UKV;02_UKV;VBB_2_Temp;VBBTemp;0.02;V;Transmitted_raw_data;VBB_2_Temp_0.02;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;03;3;UKV;03_UKV;VBB_2_Temp;VBBTemp;0.01;V;Transmitted_raw_data;VBB_2_Temp_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;00;0;RKV;00_RKV;VBB_2_Temp;VBBTemp;0.005;V;Transmitted_raw_data;VBB_2_Temp_0.005;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;01;1;RKV;01_RKV;VBB_2_Temp;VBBTemp;0.001;V;Transmitted_raw_data;VBB_2_Temp_0.001;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;02;2;RKV;02_RKV;VBB_2_Temp;VBBTemp;0.00056;V;Transmitted_raw_data;VBB_2_Temp_0.00056;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;03;3;RKV;03_RKV;VBB_2_Temp;VBBTemp;0.0002778;V;Transmitted_raw_data;VBB_2_Temp_0.0002778;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;00;0;HHW;00_HHW;VBB_3_Vel_HG_Sci;VBBVel;100;W;Transmitted_raw_data;VBB_3_Vel_HG_Sci_100;Counts;VBB;Vel;Sci;HG
XB;ELYSE;00;0;BHW;00_BHW;VBB_3_Vel_HG_Sci;VBBVel;50;W;Transmitted_raw_data;VBB_3_Vel_HG_Sci_50;Counts;VBB;Vel;Sci;HG
XB;ELYSE;01;1;BHW;01_BHW;VBB_3_Vel_HG_Sci;VBBVel;25;W;Transmitted_raw_data;VBB_3_Vel_HG_Sci_25;Counts;VBB;Vel;Sci;HG
XB;ELYSE;02;2;BHW;02_BHW;VBB_3_Vel_HG_Sci;VBBVel;20;W;Transmitted_raw_data;VBB_3_Vel_HG_Sci_20;Counts;VBB;Vel;Sci;HG
XB;ELYSE;03;3;BHW;03_BHW;VBB_3_Vel_HG_Sci;VBBVel;10;W;Transmitted_raw_data;VBB_3_Vel_HG_Sci_10;Counts;VBB;Vel;Sci;HG
XB;ELYSE;00;0;MHW;00_MHW;VBB_3_Vel_HG_Sci;VBBVel;5;W;Transmitted_raw_data;VBB_3_Vel_HG_Sci_5;Counts;VBB;Vel;Sci;HG
XB;ELYSE;01;1;MHW;01_MHW;VBB_3_Vel_HG_Sci;VBBVel;4;W;Transmitted_raw_data;VBB_3_Vel_HG_Sci_4;Counts;VBB;Vel;Sci;HG
XB;ELYSE;02;2;MHW;02_MHW;VBB_3_Vel_HG_Sci;VBBVel;2;W;Transmitted_raw_data;VBB_3_Vel_HG_Sci_2;Counts;VBB;Vel;Sci;HG
XB;ELYSE;00;0;LHW;00_LHW;VBB_3_Vel_HG_Sci;VBBVel;1;W;Transmitted_raw_data;VBB_3_Vel_HG_Sci_1;Counts;VBB;Vel;Sci;HG
XB;ELYSE;05;5;HLW;05_HLW;VBB_3_Vel_LG_Sci;VBBVel;100;W;Transmitted_raw_data;VBB_3_Vel_LG_Sci_100;Counts;VBB;Vel;Sci;LG
XB;ELYSE;05;5;BLW;05_BLW;VBB_3_Vel_LG_Sci;VBBVel;50;W;Transmitted_raw_data;VBB_3_Vel_LG_Sci_50;Counts;VBB;Vel;Sci;LG
XB;ELYSE;06;6;BLW;06_BLW;VBB_3_Vel_LG_Sci;VBBVel;25;W;Transmitted_raw_data;VBB_3_Vel_LG_Sci_25;Counts;VBB;Vel;Sci;LG
XB;ELYSE;07;7;BLW;07_BLW;VBB_3_Vel_LG_Sci;VBBVel;20;W;Transmitted_raw_data;VBB_3_Vel_LG_Sci_20;Counts;VBB;Vel;Sci;LG
XB;ELYSE;08;8;BLW;08_BLW;VBB_3_Vel_LG_Sci;VBBVel;10;W;Transmitted_raw_data;VBB_3_Vel_LG_Sci_10;Counts;VBB;Vel;Sci;LG
XB;ELYSE;05;5;MLW;05_MLW;VBB_3_Vel_LG_Sci;VBBVel;5;W;Transmitted_raw_data;VBB_3_Vel_LG_Sci_5;Counts;VBB;Vel;Sci;LG
XB;ELYSE;06;6;MLW;06_MLW;VBB_3_Vel_LG_Sci;VBBVel;4;W;Transmitted_raw_data;VBB_3_Vel_LG_Sci_4;Counts;VBB;Vel;Sci;LG
XB;ELYSE;07;7;MLW;07_MLW;VBB_3_Vel_LG_Sci;VBBVel;2;W;Transmitted_raw_data;VBB_3_Vel_LG_Sci_2;Counts;VBB;Vel;Sci;LG
XB;ELYSE;05;5;LLW;05_LLW;VBB_3_Vel_LG_Sci;VBBVel;1;W;Transmitted_raw_data;VBB_3_Vel_LG_Sci_1;Counts;VBB;Vel;Sci;LG
XB;ELYSE;10;10;HHW;10_HHW;VBB_3_Vel_HG_Eng;VBBVelENG;100;W;Transmitted_raw_data;VBB_3_Vel_HG_Eng_100;Counts;VBB;Vel;Eng;HG
XB;ELYSE;10;10;BHW;10_BHW;VBB_3_Vel_HG_Eng;VBBVelENG;50;W;Transmitted_raw_data;VBB_3_Vel_HG_Eng_50;Counts;VBB;Vel;Eng;HG
XB;ELYSE;11;11;BHW;11_BHW;VBB_3_Vel_HG_Eng;VBBVelENG;25;W;Transmitted_raw_data;VBB_3_Vel_HG_Eng_25;Counts;VBB;Vel;Eng;HG
XB;ELYSE;12;12;BHW;12_BHW;VBB_3_Vel_HG_Eng;VBBVelENG;20;W;Transmitted_raw_data;VBB_3_Vel_HG_Eng_20;Counts;VBB;Vel;Eng;HG
XB;ELYSE;13;13;BHW;13_BHW;VBB_3_Vel_HG_Eng;VBBVelENG;10;W;Transmitted_raw_data;VBB_3_Vel_HG_Eng_10;Counts;VBB;Vel;Eng;HG
XB;ELYSE;10;10;MHW;10_MHW;VBB_3_Vel_HG_Eng;VBBVelENG;5;W;Transmitted_raw_data;VBB_3_Vel_HG_Eng_5;Counts;VBB;Vel;Eng;HG
XB;ELYSE;11;11;MHW;11_MHW;VBB_3_Vel_HG_Eng;VBBVelENG;4;W;Transmitted_raw_data;VBB_3_Vel_HG_Eng_4;Counts;VBB;Vel;Eng;HG
XB;ELYSE;12;12;MHW;12_MHW;VBB_3_Vel_HG_Eng;VBBVelENG;2;W;Transmitted_raw_data;VBB_3_Vel_HG_Eng_2;Counts;VBB;Vel;Eng;HG
XB;ELYSE;10;10;LHW;10_LHW;VBB_3_Vel_HG_Eng;VBBVelENG;1;W;Transmitted_raw_data;VBB_3_Vel_HG_Eng_1;Counts;VBB;Vel;Eng;HG
XB;ELYSE;15;15;HLW;15_HLW;VBB_3_Vel_LG_Eng;VBBVelENG;100;W;Transmitted_raw_data;VBB_3_Vel_LG_Eng_100;Counts;VBB;Vel;Eng;LG
XB;ELYSE;15;15;BLW;15_BLW;VBB_3_Vel_LG_Eng;VBBVelENG;50;W;Transmitted_raw_data;VBB_3_Vel_LG_Eng_50;Counts;VBB;Vel;Eng;LG
XB;ELYSE;16;16;BLW;16_BLW;VBB_3_Vel_LG_Eng;VBBVelENG;25;W;Transmitted_raw_data;VBB_3_Vel_LG_Eng_25;Counts;VBB;Vel;Eng;LG
XB;ELYSE;17;17;BLW;17_BLW;VBB_3_Vel_LG_Eng;VBBVelENG;20;W;Transmitted_raw_data;VBB_3_Vel_LG_Eng_20;Counts;VBB;Vel;Eng;LG
XB;ELYSE;18;18;BLW;18_BLW;VBB_3_Vel_LG_Eng;VBBVelENG;10;W;Transmitted_raw_data;VBB_3_Vel_LG_Eng_10;Counts;VBB;Vel;Eng;LG
XB;ELYSE;15;15;MLW;15_MLW;VBB_3_Vel_LG_Eng;VBBVelENG;5;W;Transmitted_raw_data;VBB_3_Vel_LG_Eng_5;Counts;VBB;Vel;Eng;LG
XB;ELYSE;16;16;MLW;16_MLW;VBB_3_Vel_LG_Eng;VBBVelENG;4;W;Transmitted_raw_data;VBB_3_Vel_LG_Eng_4;Counts;VBB;Vel;Eng;LG
XB;ELYSE;17;17;MLW;17_MLW;VBB_3_Vel_LG_Eng;VBBVelENG;2;W;Transmitted_raw_data;VBB_3_Vel_LG_Eng_2;Counts;VBB;Vel;Eng;LG
XB;ELYSE;15;15;LLW;15_LLW;VBB_3_Vel_LG_Eng;VBBVelENG;1;W;Transmitted_raw_data;VBB_3_Vel_LG_Eng_1;Counts;VBB;Vel;Eng;LG
XB;ELYSE;00;0;LMW;00_LMW;VBB_3_Pos_HG_Sci;VBBPOS;1;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_1;Counts;VBB;Pos;Sci;HG
XB;ELYSE;00;0;VMW;00_VMW;VBB_3_Pos_HG_Sci;VBBPOS;0.5;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.5;Counts;VBB;Pos;Sci;HG
XB;ELYSE;01;1;VMW;01_VMW;VBB_3_Pos_HG_Sci;VBBPOS;0.25;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.25;Counts;VBB;Pos;Sci;HG
XB;ELYSE;02;2;VMW;02_VMW;VBB_3_Pos_HG_Sci;VBBPOS;0.2;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.2;Counts;VBB;Pos;Sci;HG
XB;ELYSE;03;3;VMW;03_VMW;VBB_3_Pos_HG_Sci;VBBPOS;0.1;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.1;Counts;VBB;Pos;Sci;HG
XB;ELYSE;00;0;UMW;00_UMW;VBB_3_Pos_HG_Sci;VBBPOS;0.05;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.05;Counts;VBB;Pos;Sci;HG
XB;ELYSE;01;1;UMW;01_UMW;VBB_3_Pos_HG_Sci;VBBPOS;0.025;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.025;Counts;VBB;Pos;Sci;HG
XB;ELYSE;02;2;UMW;02_UMW;VBB_3_Pos_HG_Sci;VBBPOS;0.02;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.02;Counts;VBB;Pos;Sci;HG
XB;ELYSE;03;3;UMW;03_UMW;VBB_3_Pos_HG_Sci;VBBPOS;0.01;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.01;Counts;VBB;Pos;Sci;HG
XB;ELYSE;00;0;RMW;00_RMW;VBB_3_Pos_HG_Sci;VBBPOS;0.005;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.005;Counts;VBB;Pos;Sci;HG
XB;ELYSE;01;1;RMW;01_RMW;VBB_3_Pos_HG_Sci;VBBPOS;0.001;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.001;Counts;VBB;Pos;Sci;HG
XB;ELYSE;02;2;RMW;02_RMW;VBB_3_Pos_HG_Sci;VBBPOS;0.00056;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.00056;Counts;VBB;Pos;Sci;HG
XB;ELYSE;03;3;RMW;03_RMW;VBB_3_Pos_HG_Sci;VBBPOS;0.0002778;W;Transmitted_raw_data;VBB_3_Position_HG_Sci_0.0002778;Counts;VBB;Pos;Sci;HG
XB;ELYSE;05;5;LMW;05_LMW;VBB_3_Pos_LG_Sci;VBBPOS;1;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_1;Counts;VBB;Pos;Sci;LG
XB;ELYSE;05;5;VMW;05_VMW;VBB_3_Pos_LG_Sci;VBBPOS;0.5;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.5;Counts;VBB;Pos;Sci;LG
XB;ELYSE;06;6;VMW;06_VMW;VBB_3_Pos_LG_Sci;VBBPOS;0.25;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.25;Counts;VBB;Pos;Sci;LG
XB;ELYSE;07;7;VMW;07_VMW;VBB_3_Pos_LG_Sci;VBBPOS;0.2;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.2;Counts;VBB;Pos;Sci;LG
XB;ELYSE;08;8;VMW;08_VMW;VBB_3_Pos_LG_Sci;VBBPOS;0.1;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.1;Counts;VBB;Pos;Sci;LG
XB;ELYSE;05;5;UMW;05_UMW;VBB_3_Pos_LG_Sci;VBBPOS;0.05;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.05;Counts;VBB;Pos;Sci;LG
XB;ELYSE;06;6;UMW;06_UMW;VBB_3_Pos_LG_Sci;VBBPOS;0.025;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.025;Counts;VBB;Pos;Sci;LG
XB;ELYSE;07;7;UMW;07_UMW;VBB_3_Pos_LG_Sci;VBBPOS;0.02;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.02;Counts;VBB;Pos;Sci;LG
XB;ELYSE;08;8;UMW;08_UMW;VBB_3_Pos_LG_Sci;VBBPOS;0.01;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.01;Counts;VBB;Pos;Sci;LG
XB;ELYSE;05;5;RMW;05_RMW;VBB_3_Pos_LG_Sci;VBBPOS;0.005;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.005;Counts;VBB;Pos;Sci;LG
XB;ELYSE;06;6;RMW;06_RMW;VBB_3_Pos_LG_Sci;VBBPOS;0.001;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.001;Counts;VBB;Pos;Sci;LG
XB;ELYSE;07;7;RMW;07_RMW;VBB_3_Pos_LG_Sci;VBBPOS;0.00056;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.00056;Counts;VBB;Pos;Sci;LG
XB;ELYSE;08;8;RMW;08_RMW;VBB_3_Pos_LG_Sci;VBBPOS;0.0002778;W;Transmitted_raw_data;VBB_3_Position_LG_Sci_0.0002778;Counts;VBB;Pos;Sci;LG
XB;ELYSE;10;10;LMW;10_LMW;VBB_3_Pos_HG_Eng;VBBPOSENG;1;W;Transmitted_raw_data;VBB_3_Position_HG_Eng_1;Counts;VBB;Pos;Eng;HG
XB;ELYSE;10;10;VMW;10_VMW;VBB_3_Pos_HG_Eng;VBBPOSENG;0.5;W;Transmitted_raw_data;VBB_3_Position_HG_Eng_0.5;Counts;VBB;Pos;Eng;HG
XB;ELYSE;11;11;VMW;11_VMW;VBB_3_Pos_HG_Eng;VBBPOSENG;0.25;W;Transmitted_raw_data;VBB_3_Position_HG_Eng_0.25;Counts;VBB;Pos;Eng;HG
XB;ELYSE;12;12;VMW;12_VMW;VBB_3_Pos_HG_Eng;VBBPOSENG;0.2;W;Transmitted_raw_data;VBB_3_Position_HG_Eng_0.2;Counts;VBB;Pos;Eng;HG
XB;ELYSE;13;13;VMW;13_VMW;VBB_3_Pos_HG_Eng;VBBPOSENG;0.1;W;Transmitted_raw_data;VBB_3_Position_HG_Eng_0.1;Counts;VBB;Pos;Eng;HG
XB;ELYSE;10;10;UMW;10_UMW;VBB_3_Pos_HG_Eng;VBBPOSENG;0.05;W;Transmitted_raw_data;VBB_3_Position_HG_Eng_0.05;Counts;VBB;Pos;Eng;HG
XB;ELYSE;11;11;UMW;11_UMW;VBB_3_Pos_HG_Eng;VBBPOSENG;0.025;W;Transmitted_raw_data;VBB_3_Position_HG_Eng_0.025;Counts;VBB;Pos;Eng;HG
XB;ELYSE;12;12;UMW;12_UMW;VBB_3_Pos_HG_Eng;VBBPOSENG;0.02;W;Transmitted_raw_data;VBB_3_Position_HG_Eng_0.02;Counts;VBB;Pos;Eng;HG
XB;ELYSE;13;13;UMW;13_UMW;VBB_3_Pos_HG_Eng;VBBPOSENG;0.01;W;Transmitted_raw_data;VBB_3_Position_HG_Eng_0.01;Counts;VBB;Pos;Eng;HG
